COLLEGE,"CONTROL NUMBER",TITLE,"TOP CODE","CIP CODE",GOAL,AWARD,"SUB AWARD","APPROVED DATE","CERT UNITS","MAJOR UNITS",STATUS
SEQUOIAS,36562,"Fashion Design","1303.10* Fashion Design",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,2018-04-09,21.00-21.00/21.00-21.00,0.00-0.00/0.00-0.00,Inactive
SEQUOIAS,36561,"Fashion Merchandising and Design","1303.20* Fashion Merchandising","19.0905 Apparel and Textile Marketing Management.","C - CTE","Certificate of Achievement requiring 30S/45Q to fewer than 60S/90Q units",,,35.00-35.00/35.00-35.00,,Active
TAFT,36178,"Court Reporting","0514.30* Court Reporting",,"C - CTE","Certificate of Achievement requiring 30S/45Q to fewer than 60S/90Q units",,2018-01-22,46.00-46.00/46.00-46.00,0.00-0.00/0.00-0.00,Active
"SANTA MONICA",36265,Psychology,"2001.00 Psychology, General",,"T - Transfer","A.A- T Degree",,2018-02-12,,19.00-19.00/22.00-22.00,Active
"NAPA VALLEY",36251,"Natural Science","4902.00 Biological and Physical Sciences (and Mathematics)","30.0101 Biological and Physical Sciences.","O - Local","A.S. Degree",,2018-02-05,,18.00-18.00/18.00-18.00,Active
OHLONE,36062,Sociology,"2208.00 Sociology","45.1101 Sociology, General.","T - Transfer","A.A- T Degree","ADT Degree",,,20.00-20.00/21.00-21.00,Active
"LEMOORE COLLEGE",37134,English,"1501.00 English","23.0101 English Language and Literature, General.","T - Transfer","A.A- T Degree","ADT Degree",,,18.00-18.00/18.00-18.00,Active
SHASTA,36060,"Physical Therapist Assistant","1222.00* Physical Therapist Assistant","51.0806 Physical Therapy Assistant.","C - CTE","A.S. Degree",,,,44.00-44.00/44.00-44.00,Active
CERRITOS,36573,"Music: Audio Systems Solutions","1005.00* Commercial Music","10.0203 Recording Arts Technology/Technician.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,,16.00-16.00/16.00-16.00,,Active
LANEY,36149,"Global Studies","2210.20 Global Studies","99.9999 Unknown","T - Transfer","A.A- T Degree","ADT Degree",2018-01-16,,21.00-21.00/21.00-21.00,Active
"SANTA MONICA",36851,"Transitional Kindergarten","1305.00* Child Development/Early Care and Education","19.0709 Child Care Provider/Assistant.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,,24.00-24.00/24.00-24.00,0.00-0.00/0.00-0.00,Active
"SAN DIEGO CITY",36567,"Business Information Worker II","0702.10* Software Applications","11.0301 Data Processing and Data Processing Technology/Technician.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,,16.00-16.00/16.00-16.00,,"Active - Teachout Only"
"SACRAMENTO CITY",36054,"Office Admin, Computer Keyboarding & Office Applications","0514.00* Office Technology/Office Computer Applications",,"C - CTE","Certificate of Achievement: 12 to fewer than 18 semester(or 18 to fewer than 27 quarter) units",,2017-12-18,16.00-16.00/16.00-16.00,0.00-0.00/0.00-0.00,Inactive
"L.A. PIERCE",36044,"Chicana and Chicano Studies","2203.00 Ethnic Studies","05.0200 Ethnic Studies.","O - Local","A.A. Degree",,2017-12-14,,18.00-18.00/18.00-18.00,Active
MOORPARK,36068,"Environmental Science","0301.00 Environmental Science","03.0104 Environmental Science.","T - Transfer","A.S. T Degree","ADT Degree",,,42.00-42.00/42.00-42.00,Active
"SAN DIEGO CITY",36568,"Business Information Worker","0702.10* Software Applications","11.0301 Data Processing and Data Processing Technology/Technician.","C - CTE","A.S. Degree",,2018-04-10,,29.00-29.00/30.00-30.00,"Active - Teachout Only"
"LAKE TAHOE",36069,Anthropology,"2202.00 Anthropology","45.0201 Anthropology, General.","T - Transfer","A.A- T Degree","ADT Degree",,,27.50-27.50/30.00-30.00,Active
MOORPARK,37195,"Hospitality Management","1307.00* Hospitality","52.0901 Hospitality Administration/Management, General.","T - Transfer","A.S. T Degree","ADT Degree",,,18.00-18.00/20.00-20.00,Review
CHAFFEY,36354,"Culinary Arts","1306.30* Culinary Arts","12.0500 Cooking and Related Culinary Arts, General.","C - CTE","A.S. Degree",,,,34.00-34.00/34.00-34.00,Active
CHAFFEY,36355,"Industrial Maintenance Mechanic","0945.00* Industrial Systems Technology and Maintenance","47.0303 Industrial Mechanics and Maintenance Technology/Technician.","C - CTE","Certificate of Achievement requiring 8S/12Q to fewer than 16S/24Q units",,,13.50-13.50/13.50-13.50,,Inactive
CHAFFEY,36679,"Industrial Maintenance Mechanic Skills Builder I","0945.00* Industrial Systems Technology and Maintenance","47.0303 Industrial Mechanics and Maintenance Technology/Technician.","C - CTE","Noncredit program",,2018-05-04,,,Inactive
CHAFFEY,36610,"Industrial Maintenance Mechanic Skills Builder II","0945.00* Industrial Systems Technology and Maintenance","47.0303 Industrial Mechanics and Maintenance Technology/Technician.","C - CTE","Noncredit program",,2018-04-21,,,Inactive
CABRILLO,36682,"Introduction to Dental Technology Computer Training","1240.10* Dental Assistant","51.0601 Dental Assisting/Assistant.","C - CTE","Noncredit program",,2018-05-04,,,Inactive
OHLONE,36120,Anthropology,"2202.00 Anthropology","45.0201 Anthropology, General.","T - Transfer","A.A- T Degree","ADT Degree",,,25.00-25.00/25.00-25.00,Active
OHLONE,36523,"Global Studies","2210.20 Global Studies","30.2001 Global Studies","O - Local","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,,21.00-21.00/21.00-21.00,,Active
"MT. SAN ANTONIO",41993,"Public Health","1201.00* Health Occupations, General","51.0000 Health Services/Allied Health/Health Sciences, General.","T - Transfer","A.S. T Degree","ADT Degree",,,23.00-23.00/27.00-27.00,Active
"MT. SAN ANTONIO",36441,"Video Engineering","0604.00* Radio and Television","10.0202 Radio and Television Broadcasting Technology/Technician.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,,20.00-20.00/20.00-20.00,,Active
DESERT,36166,"Film Production","0612.20* Film Production","50.0602 Cinematography and Film/Video Production.","C - CTE","A.S. Degree",,2018-01-18,,39.00-39.00/39.00-39.00,Approved
"L.A. PIERCE",36077,"Dog Grooming","0102.00* Animal Science",,"C - CTE","Noncredit program",,2018-01-03,,,Inactive
CERRITOS,36116,"Automotive Technology: Engine Machining Technology","0948.00* Automotive Technology","47.0604 Automobile/Automotive Mechanics Technology/Technician.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2018-01-10,18.00-18.00/18.00-18.00,,Inactive
"EAST L.A.",36177,Geology,"1914.00 Geology",,"T - Transfer","A.S. T Degree",,2018-01-22,0.00-0.00/0.00-0.00,30.00-30.00/30.00-30.00,Active
OHLONE,36096,"American Sign Language and Deaf Studies","0850.00 Sign Language","16.1601 American Sign Language (ASL).","O - Local","A.A. Degree",,,,31.00-31.00/31.00-31.00,Active
"LAS POSITAS",36449,"Athletic Training/Sports Medicine","1228.00* Athletic Training and Sports Medicine","51.0913 Athletic Training/Trainer.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,,28.00-28.00/28.00-28.00,0.00-0.00/0.00-0.00,Active
"LAS POSITAS",36234,"Commercial Music: Music Business","1005.00* Commercial Music","10.0203 Recording Arts Technology/Technician.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2018-01-29,21.00-21.00/21.00-21.00,,Active
"LAS POSITAS",36334,"Digital Illustration","1030.00* Graphic Art and Design","50.0409 Graphic Design.","C - CTE","Certificate of Achievement requiring 30S/45Q to fewer than 60S/90Q units",,,30.00-30.00/30.00-30.00,0.00-0.00/0.00-0.00,Active
"LAS POSITAS",36227,Economics,"2204.00 Economics","45.0601 Economics, General.","T - Transfer","A.A- T Degree","ADT Degree",,,20.00-20.00/25.00-25.00,Approved
"LAS POSITAS",37127,"Social Work and Human Services","2104.00 Social Work and Human Services","44.0701 Social Work.","T - Transfer","A.A- T Degree","ADT Degree",,,28.00-28.00/29.00-29.00,Approved
"LAS POSITAS",36471,Horticulture,"0109.00* Horticulture","01.0601 Applied Horticulture/Horticulture Operations, General.","C - CTE","A.S. Degree",,,0.00-0.00/0.00-0.00,31.00-31.00/34.00-34.00,Active
"LAS POSITAS",36472,"Landscape Design","0109.10* Landscape Design and Maintenance","01.0605 Landscaping and Groundskeeping.","C - CTE","Certificate of Achievement requiring 30S/45Q to fewer than 60S/90Q units",,2018-03-20,35.00-35.00/35.00-35.00,,Active
PORTERVILLE,36423,Spanish,"1105.00 Spanish","16.0905 Spanish Language and Literature.","T - Transfer","A.A- T Degree",,2018-03-08,,23.00-23.00/25.00-25.00,Inactive
"LAS POSITAS",36473,"Landscape Maintenance and Construction","0109.00* Horticulture",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,2018-03-20,28.00-28.00/28.00-28.00,0.00-0.00/0.00-0.00,Inactive
"LAS POSITAS",36237,"Law Enforcement","2105.50* Police Academy",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,2018-01-29,29.50-29.50/29.50-29.50,29.50-29.50/29.50-29.50,Inactive
"LAS POSITAS",36750,"Nursery, Greenhouse, and Grower Operations","0109.30* Nursery Technology","01.0606 Plant Nursery Operations and Management.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2018-06-05,28.00-28.00/28.00-28.00,,Active
"LAS POSITAS",36291,"Ornamental Horticulture","0109.00* Horticulture","01.0601 Applied Horticulture/Horticulture Operations, General.","C - CTE","Certificate of Achievement requiring 8S/12Q to fewer than 16S/24Q units",,2018-02-13,12.00-12.00/12.00-12.00,,Active
"LAS POSITAS",36470,"Print Design","1030.00* Graphic Art and Design","50.0409 Graphic Design.","C - CTE","Certificate of Achievement requiring 30S/45Q to fewer than 60S/90Q units",,2018-03-20,33.00-33.00/33.00-33.00,,Inactive
"LAS POSITAS",36292,"Web & Interaction Design","1030.00* Graphic Art and Design","50.0409 Graphic Design.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,,27.00-27.00/27.00-27.00,,Active
"LAS POSITAS",36335,Geology,"1914.00 Geology","40.0601 Geology/Earth Science, General.","O - Local","Certificate of Achievement requiring 8S/12Q to fewer than 16S/24Q units",,2018-03-01,13.00-13.00/14.00-14.00,,Active
GROSSMONT,38191,Kinesiology,"1270.00 Kinesiology","31.0505 Exercise Science and Kinesiology.","T - Transfer","A.A- T Degree","ADT Degree",,,21.00-21.00/24.50-24.50,Active
CLOVIS,36539,"Rehabilitation Aide","1201.00* Health Occupations, General","51.0000 Health Services/Allied Health/Health Sciences, General.","C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,2018-04-05,19.00-19.00/20.00-20.00,0.00-0.00/0.00-0.00,Active
"SANTIAGO CANYON",36209,"Adult Secondary Education, College Preparation Algebra","4930.62 Secondary Education (Grades 9-12) and G.E.D.",,"O - Local","Noncredit program",,2018-01-23,,,Active
"SANTIAGO CANYON",36210,"3D Printing, CC","0956.00* Manufacturing and Industrial Technology","15.1307 3-D Modeling and Design Technology/Technician.","C - CTE","Noncredit program",,2018-01-23,,,Active
CANYONS,36117,"Social Justice Studies","2201.30 Social Justice: General","05.0299 Ethnic, Cultural Minority, and Gender Studies, Other.","T - Transfer","A.A- T Degree",,2018-01-10,,18.00-18.00/21.00-21.00,Active
"EAST L.A.",36534,Biotechnology,"0430.00* Biotechnology and Biomedical Technology","15.0401 Biomedical Technology/Technician.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2018-04-04,17.00-17.00/19.00-19.00,,Active
CERRITOS,36066,"Dance Foundations","1008.00 Dance","50.0301 Dance, General.","O - Local","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2017-12-27,20.00-20.00/20.00-20.00,,Active
"MIRA COSTA",36154,"Executive Administrative Professional","0514.00* Office Technology/Office Computer Applications","52.0407 Business/Office Automation/Technology/Data Entry.","C - CTE","A.S. Degree",,,,25.00-25.00/25.00-25.00,Active
BUTTE,36259,"Multicultural and Gender Studies","2203.00 Ethnic Studies",,"T - Transfer","A.A. Degree",,2018-02-09,,18.00-18.00/18.00-18.00,Active
CANYONS,36794,Music,"1004.00 Music",,"T - Transfer","A.A- T Degree",,2018-07-03,,23.00-23.00/23.00-23.00,Active
"SANTIAGO CANYON",36211,"Adult Secondary Education, College Preparatory Composition","4930.62 Secondary Education (Grades 9-12) and G.E.D.","53.0201 High School Equivalence Certificate Program.","O - Local","Noncredit program",,,,,Active
PALOMAR,36232,"Drone Operations","0699.00* Other Media and Communications","09.9999 Communication, Journalism, and Related Programs, Other.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,,17.00-17.00/17.00-17.00,,Approved
"SANTIAGO CANYON",36212,"Medical Assistant","1208.00* Medical Assisting",,"C - CTE","Noncredit program",,2018-01-23,,,Active
"SANTIAGO CANYON",36213,"Nursing Assistant","1230.30* Certified Nurse Assistant","51.3902 Nursing Assistant/Aide and Patient Care Assistant/Aide.","C - CTE","Noncredit program",,2018-01-23,,,Active
"SANTIAGO CANYON",36214,"Effective Communication Skills","0518.00* Customer Service","52.0411 Customer Service Support/Call Center/Teleservice Operation.","C - CTE","Noncredit program",,2018-01-23,,,Active
"SANTIAGO CANYON",36215,"Employment Readiness","0514.00* Office Technology/Office Computer Applications","52.0401 Administrative Assistant and Secretarial Science, General.","C - CTE","Noncredit program",,2018-01-23,,,Active
"SANTIAGO CANYON",36216,"Technical Skills for Higher Learning","4930.12 Job Seeking/Changing Skills","32.0105 Job-Seeking/Changing Skills.","C - CTE","Noncredit program",,2018-01-23,,,Active
"SANTIAGO CANYON",36217,"Transition to Higher Learning","4930.12 Job Seeking/Changing Skills",,"C - CTE","Noncredit program",,2018-01-23,,,Active
"MIRA COSTA",36160,"Executive Administrative Professional","0514.00* Office Technology/Office Computer Applications","52.0407 Business/Office Automation/Technology/Data Entry.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,,25.00-25.00/25.00-25.00,,Active
"SANTIAGO CANYON",36369,"Understanding and Supporting Employees with Disabilities","4930.12 Job Seeking/Changing Skills","32.0105 Job-Seeking/Changing Skills.","C - CTE","Noncredit program",,,,,Active
"MIRA COSTA",36174,"Cyber Security","0708.00* Computer Infrastructure and Support","11.1003 Computer and Information Systems Security/Auditing/Information Assurance.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2018-01-22,26.00-26.00/26.00-26.00,,Active
"MIRA COSTA",36168,"Cyber Security","0708.00* Computer Infrastructure and Support","11.1003 Computer and Information Systems Security/Auditing/Information Assurance.","C - CTE","A.S. Degree",,2018-01-18,,26.00-26.00/26.00-26.00,Active
"SANTIAGO CANYON",36370,"Basic Employment Skills","4930.12 Job Seeking/Changing Skills","32.0105 Job-Seeking/Changing Skills.","O - Local","Noncredit program",,,,,Active
"MIRA COSTA",36145,"Internet and E-Commerce","0709.10* E-Commerce (Technology emphasis)","52.0208 E-Commerce/Electronic Commerce.","C - CTE","A.S. Degree",,2018-01-16,,22.00-22.00/23.00-23.00,Active
"MIRA COSTA",36143,"Management Information Systems (MIS)","0702.00* Computer Information Systems","11.0101 Computer and Information Sciences, General.","C - CTE","Certificate of Achievement requiring 30S/45Q to fewer than 60S/90Q units",,2018-01-12,30.00-30.00/31.00-31.00,,Active
"MIRA COSTA",36146,"Management Information Systems (MIS)","0702.00* Computer Information Systems","11.0101 Computer and Information Sciences, General.","C - CTE","A.S. Degree",,2018-01-16,,30.00-30.00/31.00-31.00,Active
"MIRA COSTA",36144,"Tech Support","0708.20* Computer Support","11.1006 Computer Support Specialist.","C - CTE","A.S. Degree",,2018-01-12,,23.00-23.00/23.00-23.00,Active
BAKERSFIELD,36579,"Industrial Automation","0935.00* Electro-Mechanical Technology","15.0403 Electromechanical/Electromechanical Engineering Technology/Technician.","C - CTE","A.S. Degree",,2018-04-13,,34.00-34.00/35.00-35.00,Active
"MIRA COSTA",36121,Spanish,"1105.00 Spanish","16.0905 Spanish Language and Literature.","T - Transfer","A.A- T Degree","ADT Degree",,,19.00-19.00/20.00-20.00,Active
"MIRA COSTA",36150,"Nutrition and Dietetics","1306.00* Nutrition, Foods, and Culinary Arts","19.0501 Foods, Nutrition, and Wellness Studies, General.","T - Transfer","A.S. T Degree","ADT Degree",,,27.00-27.00/29.00-29.00,Active
DESERT,36122,"Public Health Science","1201.00* Health Occupations, General",,"T - Transfer","A.S. T Degree",,2018-01-10,,33.00-33.00/33.00-33.00,Active
DESERT,36119,"Nutrition and Dietetics","1306.00* Nutrition, Foods, and Culinary Arts","19.0501 Foods, Nutrition, and Wellness Studies, General.","T - Transfer","A.S. T Degree","ADT Degree",,,27.00-27.00/29.00-29.00,"Active - Teachout Only"
"COSUMNES RIVER",36091,"Health Records IT Technical Support Specialist","0708.20* Computer Support","11.1006 Computer Support Specialist.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2018-01-08,26.50-26.50/26.50-26.50,0.00-0.00/0.00-0.00,Inactive
"FOLSOM LAKE",37101,Accounting,"0502.00* Accounting","52.0302 Accounting Technology/Technician and Bookkeeping.","C - CTE","A.A. Degree",,2018-09-26,,33.00-33.00/33.00-33.00,Inactive
"FOLSOM LAKE",37165,"Information Technology","0701.00* Information Technology, General","11.0101 Computer and Information Sciences, General.","C - CTE","A.S. Degree",,,,26.00-26.00/26.00-26.00,Active
"MIRA COSTA",36147,"Medical Assistant","1208.00* Medical Assisting","51.0801 Medical/Clinical Assistant.","C - CTE","Certificate of Achievement requiring 30S/45Q to fewer than 60S/90Q units",,,35.00-35.00/35.00-35.00,,Approved
"MIRA COSTA",36545,"Film, Television, and Electronic Media","0604.20* Television (including combined TV/Film/Video)","10.0202 Radio and Television Broadcasting Technology/Technician.","T - Transfer","A.S. T Degree","ADT Degree",,,18.00-18.00/18.00-18.00,Approved
